ReceiptID,Victim_ID,NID,Account_Holder,Account_Number,MFS_Linked,Mobile,Amount_BDT,Amount_ETH,TxHash,Timestamp,ReceiptHash
FRD-2026-0090,90,NID00003,Halima Ahmed,ACC00003,bKash-00003,8801335856919,89.21,0.000892054512212,cb34722f69573ef484c3208219dbce837c96012c4251252eab8dbe11c5f89db0,2026-05-23 13:05:47,0x0f3803dd05515d3d2ce9422ce38db5152a47bf8a8a5927626b75775967600d9c
FRD-2026-0091,91,NID00005,Rashida Sarker,ACC00005,bKash-00005,8801710070640,81.04,0.0008104233612295,cb34722f69573ef484c3208219dbce837c96012c4251252eab8dbe11c5f89db0,2026-05-23 13:05:47,0x5457afcffba6f64ea79ba5c3c259360d326fe8dbd7c62896f988da1b64b0668d
FRD-2026-0092,92,NID00095,Babul Sarker,ACC00095,bKash-00095,8801317468810,78.61,0.0007860678374937,cb34722f69573ef484c3208219dbce837c96012c4251252eab8dbe11c5f89db0,2026-05-23 13:05:47,0x428e7d445c9aa9cfc9767698ff7d691e93b059d67e4879e820122f4ceb8c45d5
FRD-2026-0093,93,NID00069,Tariq Ahmed,ACC00069,bKash-00069,8801345427853,84.04,0.0008403993904427,cb34722f69573ef484c3208219dbce837c96012c4251252eab8dbe11c5f89db0,2026-05-23 13:05:47,0x601d8094d5204ec6a6c30025715cc531aa730b90dd52428d47c4dfcab6985698
FRD-2026-0094,94,NID00081,Habib Khatun,ACC00081,bKash-00081,8801655791733,81.12,0.0008112262905834,cb34722f69573ef484c3208219dbce837c96012c4251252eab8dbe11c5f89db0,2026-05-23 13:05:47,0x29ae750563405dae57a6a560ab92408112a9d08f58116222d651f4d1d4d17fe0
FRD-2026-0095,95,NID00092,Mokbul Khatun,ACC00092,bKash-00092,8801597350522,85.71,0.0008571270853162,cb34722f69573ef484c3208219dbce837c96012c4251252eab8dbe11c5f89db0,2026-05-23 13:05:47,0x03e997c46b82e7554aa08b8e96af59cafabc5867aee2e47cfd0279007d1c2779
FRD-2026-0096,96,NID00006,Salma Khatun,ACC00006,bKash-00006,8801972976036,104.1,0.0010409979073653,cb34722f69573ef484c3208219dbce837c96012c4251252eab8dbe11c5f89db0,2026-05-23 13:05:47,0xf37529661428dd2a2458cb15d26deada5fcf96236ece8fbb75bd4cdaaa03c7b8
FRD-2026-0097,97,NID00055,Dilara Sultana,ACC00055,bKash-00055,8801399630668,45.23,0.0004523168693784,cb34722f69573ef484c3208219dbce837c96012c4251252eab8dbe11c5f89db0,2026-05-23 13:05:47,0xe4f7dd603e41956c06521ffed2390459beb0f8e4c0bf142b616ca59a6935fece
FRD-2026-0098,98,NID00021,Belal Sultana,ACC00021,bKash-00021,8801861371106,84.28,0.0008428081785045,cb34722f69573ef484c3208219dbce837c96012c4251252eab8dbe11c5f89db0,2026-05-23 13:05:47,0xb72e6b0feacbb38c4d4494e7c98a656fb62956a7d47f0fc62bd6199575f11009
FRD-2026-0099,99,NID00001,Rashida Akter,ACC00001,bKash-00001,8801313369720,64.01,0.0006400685166382,cb34722f69573ef484c3208219dbce837c96012c4251252eab8dbe11c5f89db0,2026-05-23 13:05:47,0x1dd8d594223e0b224c6657bc089c3152bf350712664ef83dd8aa16e03278f19a
FRD-2026-0100,100,NID00099,Mizan Ali,ACC00099,bKash-00099,+8801814345760,92.42,0.000924171686369156,cb34722f69573ef484c3208219dbce837c96012c4251252eab8dbe11c5f89db0,2026-05-23 13:05:47,0x515ee629c2471b153a0eab567c0afa4c787a65d571e60205f71d20bf372f0a36
